id_cliente,nome_cliente,email,saldo_da_conta,tem_cartao_credito,tem_seguro,tem_clube_livelo,bandeira_cartao,nome_cartao_credito,qto_tempo_sem_movimentar_conta,opt_in_out,idade,genero,profissao,renda_presumida,id_endereco,cep_num,cep_formatado,uf,cidade,bairro,tipo_logradouro,logradouro,latitude,longitude,h3_res6,h3_res8
1142,Beatriz Costa,55808.8087@email.com,128727,Sim,Sim,Sim,VISA,Connect,44,Sim,67,F,Prof Liberal,14000,1142,20511270,20511-270,RJ,RIO DE JANEIRO,TIJUCA,RUA,DONA DELFINA,-24.867749745249405,-48.39042745613014,86a806cafffffff,88a806cab3fffff
1143,Eduardo Ferreira,55926.9268@email.com,119782,Sim,Sim,Sim,VISA,Platinum,148,Sim,80,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1144,Ana Oliveira,ana.9584@email.com,193780,Sim,Sim,Sim,VISA,Gold,77,Nao,69,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1145,Jorge Pereira,56771.7719@email.com,78905,Nao,Sim,Sim,null,null,47,Sim,33,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1146,Helena Santos,57480.4803@email.com,13031,Nao,Sim,Sim,null,null,24,Sim,39,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1147,Gabriela Gomes,58177.1772@email.com,46608,Sim,Sim,Sim,VISA,Gold,85,Sim,35,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1148,Beatriz Santos,58589.5893@email.com,5147,Sim,Sim,Nao,VISA,Gold,9,Sim,83,M,Prof Liberal,1000,1148,20511330,20511-330,RJ,RIO DE JANEIRO,TIJUCA,RUA,GARIBALDI,-21.591209704486122,-44.44258373350648,86a8ae01fffffff,88a8ae01bdfffff
1149,Simone Souza,59524.5245@email.com,197033,Sim,Nao,Nao,VISA,Infinite,83,Sim,71,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1150,Ricardo Almeida,60099.0998@email.com,70650,Nao,Nao,Sim,null,null,32,Nao,38,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1151,Beatriz Lima,60268.2681@email.com,186587,Sim,Nao,Sim,Mastercard,Connect,62,Sim,74,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1152,Claudia Ferreira,60572.5726@email.com,89634,Nao,Nao,Sim,null,null,141,Sim,71,M,Aposentado,21000,1152,20511380,20511-380,RJ,RIO DE JANEIRO,TIJUCA,RUA,OLIVEIRA DA SILVA,-21.65738195128476,-52.45244759362385,86a809d17ffffff,88a809d119fffff
1153,Rafael Pereira,60895.8958@email.com,34266,Nao,Sim,Sim,null,null,27,Sim,74,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1154,Renata Ferreira,61131.1315@email.com,30492,Nao,Sim,Sim,null,null,35,Sim,29,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1155,Isabela Carvalho,61518.5187@email.com,131108.5,Nao,Nao,Sim,null,null,138,Sim,19,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1156,Natalia Costa,63250.2501@email.com,140059,Sim,Sim,Sim,VISA,Gold,135,Sim,30,F,Prof Liberal,14000,1156,20520010,20520-010,RJ,RIO DE JANEIRO,TIJUCA,RUA,PEREIRA BARRETO,-24.03467376762625,-50.081926959734865,86a800a87ffffff,88a800a80bfffff
1157,Simone Melo,63393.3932@email.com,22562.5,Sim,Nao,Nao,Mastercard,DUX,18,Sim,75,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1158,Natalia Oliveira,63906.9061@email.com,197419,Sim,Nao,Nao,Mastercard,Infinite,49,Sim,30,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1159,Jorge Oliveira,64194.1940@email.com,107553,Sim,Sim,Sim,Mastercard,DUX,37,Sim,50,M,Prof Liberal,12000,1159,20520030,20520-030,RJ,RIO DE JANEIRO,TIJUCA,RUA,EDUARDO RAMOS,-19.89915574987247,-45.85088406096107,86a8abad7ffffff,88a8abad63fffff
1160,Beatriz Moreira,64964.9641@email.com,18120.5,Nao,Nao,Sim,null,null,139,Sim,37,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1161,Tatiana Barbosa,65181.1819@email.com,4970,Nao,Sim,Sim,null,null,134,Sim,64,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1162,Helena Santos,65796.7968@email.com,43911,Nao,Nao,Sim,null,null,12,Sim,47,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1163,Vanessa Carvalho,65936.9360@email.com,74949,Nao,Sim,Sim,null,null,57,Nao,44,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1164,Patricia Santos,67956.9566@email.com,193724,Nao,Sim,Sim,null,null,104,Sim,42,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1165,Ana Barbosa,ana.4349@email.com,47320,Sim,Sim,Nao,Mastercard,Connect,16,Sim,42,M,Prof Liberal,7000,1165,20520054,20520-054,RJ,RIO DE JANEIRO,TIJUCA,RUA,CONDE DE BONFIM - DE 0188 A 0528 - LADO PAR,-21.281621316580168,-50.74451021705301,86a80a00fffffff,88a80a00a3fffff
1166,Patricia Ribeiro,70323.3238@email.com,154164,Sim,Nao,Sim,Mastercard,Gold,107,Sim,29,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1167,Patricia Araujo,70768.7684@email.com,198184,Nao,Sim,Nao,null,null,28,Sim,65,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1168,Larissa Araujo,71047.0471@email.com,59246,Nao,Nao,Sim,null,null,149,Nao,66,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1169,Rafael Almeida,71137.1370@email.com,174946,Sim,Nao,Sim,Mastercard,Gold,121,Sim,23,F,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1170,Denise Costa,71284.2841@email.com,43095,Sim,Sim,Nao,VISA,Platinum,58,Sim,84,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1171,Patricia Ribeiro,71516.5163@email.com,121823.5,Sim,Sim,Sim,VISA,Platinum,127,Nao,18,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1172,Leonardo Souza,71526.5264@email.com,62979,Nao,Sim,Nao,null,null,144,Sim,38,F,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1173,Helena Martins,71564.5648@email.com,158373.5,Sim,Nao,Sim,VISA,Platinum,4,Sim,61,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1174,Jorge Ferreira,71684.6849@email.com,151308,Sim,Sim,Sim,VISA,Platinum,77,Sim,36,M,Estudante,14000,1174,20520130,20520-130,RJ,RIO DE JANEIRO,TIJUCA,RUA,CAMARAGIBE,-23.418328877624543,-46.15533383873622,86a812b77ffffff,88a812b759fffff
1175,Rafael Oliveira,72074.0745@email.com,91346,Nao,Sim,Sim,null,null,50,Sim,57,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1176,Isabela Lima,72081.0818@email.com,181876.5,Nao,Sim,Sim,null,null,69,Sim,21,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1177,Vitor Santos,72132.1324@email.com,38681.5,Nao,Sim,Sim,null,null,65,Sim,19,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1178,Larissa Nascimento,72419.4193@email.com,143246,Sim,Sim,Sim,VISA,Platinum,63,Sim,39,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1179,Camila Ferreira,72467.4673@email.com,52266.5,Nao,Sim,Sim,null,null,64,Sim,18,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1180,Denise Carvalho,72568.5681@email.com,195715,Nao,Sim,Sim,null,null,79,Sim,56,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1181,Lucas Martins,72714.7145@email.com,117884,Nao,Sim,Nao,null,null,113,Sim,24,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1182,Patricia Silva,73213.2137@email.com,1124,Nao,Sim,Sim,null,null,149,Sim,86,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1183,Natalia Teixeira,73494.4941@email.com,27142,Sim,Nao,Sim,Mastercard,DUX,82,Sim,56,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1184,Denise Carvalho,73555.5551@email.com,35760.5,Nao,Nao,Nao,null,null,130,Sim,85,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1185,Fernanda Pereira,73618.6189@email.com,159423,Sim,Sim,Sim,Mastercard,Platinum,35,Sim,21,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1186,Vanessa Ferreira,73900.9009@email.com,10899,Nao,Sim,Sim,null,null,132,Sim,72,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1187,Vanessa Santos,74408.4082@email.com,49809,Sim,Nao,Sim,Mastercard,Platinum,135,Nao,59,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1188,Ana Almeida,ana.8826@email.com,26280,Nao,Sim,Sim,null,null,17,Sim,39,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1189,Denise Gomes,74922.9222@email.com,166255,Nao,Sim,Nao,null,null,22,Sim,63,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1190,Beatriz Lima,75051.0517@email.com,181371,Sim,Nao,Sim,VISA,Infinite,45,Sim,64,F,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1191,Samuel Moreira,75100.1001@email.com,108374,Sim,Sim,Sim,VISA,Platinum,68,Sim,54,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1192,Priscila Nascimento,75385.3856@email.com,24296,Sim,Sim,Sim,VISA,Gold,105,Sim,71,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1193,Carolina Rodrigues,75820.8204@email.com,105018,Sim,Sim,Sim,Mastercard,DUX,119,Sim,84,F,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1194,Helena Martins,75952.9529@email.com,192411,Sim,Nao,Nao,VISA,Infinite,50,Sim,64,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1195,Isabela Nascimento,75954.9549@email.com,18277,Sim,Nao,Sim,Mastercard,Infinite,145,Sim,34,M,Autonomo,16000,1195,20521100,20521-100,RJ,RIO DE JANEIRO,TIJUCA,RUA,POTENGI,-22.091034509574442,-48.88901904412653,86a81c28fffffff,88a81c2893fffff
1196,Juliana Silva,76032.0324@email.com,34942,Nao,Sim,Sim,null,null,61,Sim,73,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1197,Maria Barbosa,76160.1603@email.com,87281,Nao,Sim,Sim,null,null,21,Sim,70,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1198,Renata Carvalho,77131.1311@email.com,80828,Sim,Sim,Sim,Mastercard,Gold,106,Sim,19,M,Prof Liberal,1000,1198,20521130,20521-130,RJ,RIO DE JANEIRO,TIJUCA,TRAVESSA,OLIMPIA,-20.178237063625822,-49.30334701129895,86a8e6c37ffffff,88a8e6c30dfffff
1199,Diego Moreira,77552.5520@email.com,122795,Sim,Sim,Nao,VISA,Connect,39,Sim,49,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1200,Carolina Almeida,78321.3218@email.com,72718,Sim,Sim,Sim,VISA,Infinite,100,Nao,40,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1201,Juliana Carvalho,79032.0326@email.com,87929.5,Sim,Sim,Sim,Mastercard,Platinum,4,Sim,46,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1202,Isabela Oliveira,79543.5433@email.com,114757,Sim,Sim,Sim,VISA,Connect,122,Nao,58,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1203,Denise Ribeiro,79835.8350@email.com,131275,Nao,Sim,Nao,null,null,25,Sim,55,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1204,Diego Oliveira,80296.2960@email.com,6255,Nao,Sim,Sim,null,null,65,Sim,77,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1205,Larissa Ferreira,80384.3846@email.com,143840,Sim,Nao,Nao,VISA,Infinite,37,Sim,59,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1206,Natalia Nascimento,80790.7901@email.com,143759,Sim,Nao,Nao,VISA,DUX,11,Sim,53,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1207,Camila Costa,81168.1689@email.com,173413.5,Sim,Sim,Sim,Mastercard,Platinum,89,Sim,50,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1208,Marcos Almeida,81793.7937@email.com,43400,Sim,Sim,Sim,VISA,Infinite,91,Sim,48,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1209,Vitor Martins,81871.8719@email.com,59584,Nao,Sim,Sim,null,null,39,Nao,21,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1210,Gabriela Costa,83309.3097@email.com,78017,Sim,Nao,Nao,VISA,DUX,11,Sim,44,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1211,Claudia Almeida,84591.5911@email.com,179434,Sim,Nao,Nao,Mastercard,Platinum,140,Sim,39,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1212,Denise Moreira,85095.0951@email.com,194735,Sim,Sim,Sim,Mastercard,Infinite,68,Sim,49,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1213,Jorge Carvalho,85503.5037@email.com,131433,Sim,Sim,Sim,VISA,Connect,98,Sim,71,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1214,Isabela Almeida,87182.1823@email.com,139358.5,Sim,Nao,Sim,VISA,Connect,62,Sim,87,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1215,Rafael Moreira,87642.6429@email.com,189506,Nao,Sim,Sim,null,null,143,Nao,50,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1216,Carolina Rodrigues,88218.2187@email.com,11678,Sim,Nao,Sim,Mastercard,Infinite,6,Sim,71,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1217,Matheus Ferreira,88883.8830@email.com,61978,Sim,Sim,Sim,VISA,Platinum,123,Sim,50,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1218,Claudia Martins,88971.9719@email.com,46474,Sim,Sim,Sim,VISA,Connect,93,Sim,31,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1219,Natalia Gomes,89137.1371@email.com,191519,Sim,Sim,Sim,Mastercard,Gold,68,Sim,26,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1220,Diego Oliveira,89139.1393@email.com,37319,Sim,Sim,Sim,VISA,Gold,71,Nao,52,F,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1221,Jorge Nascimento,89659.6599@email.com,185533,Sim,Sim,Sim,Mastercard,Gold,142,Sim,21,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1222,Carolina Martins,89935.9351@email.com,21098,Sim,Nao,Sim,Mastercard,Platinum,134,Sim,56,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1223,Bruno Gomes,89989.9899@email.com,22985,Nao,Sim,Sim,null,null,86,Sim,65,M,Autonomo,1000,1223,20521380,20521-380,RJ,RIO DE JANEIRO,TIJUCA,RUA,DONA SINHA,-22.542897933574423,-51.13656573194442,86a80ebafffffff,88a80eba9dfffff
1224,Ricardo Araujo,90049.0494@email.com,65910,Sim,Sim,Nao,Mastercard,DUX,2,Nao,66,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1225,Denise Rodrigues,90756.7567@email.com,165330,Sim,Sim,Sim,Mastercard,DUX,62,Sim,18,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1226,Natalia Silva,90944.9443@email.com,45669,Nao,Sim,Sim,null,null,31,Sim,18,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1227,Larissa Martins,91931.9317@email.com,122180.5,Sim,Sim,Sim,VISA,Gold,133,Sim,44,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1228,Beatriz Costa,92079.0795@email.com,64687,Sim,Nao,Sim,VISA,Infinite,2,Sim,48,M,Funcionario Publico,14000,1228,20521440,20521-440,RJ,RIO DE JANEIRO,TIJUCA,RUA,HILARIO GONCALVES,-23.882648237122215,-49.32075940257799,86a8004c7ffffff,88a8004c45fffff
1229,Gustavo Pereira,92736.7360@email.com,185109,Nao,Sim,Sim,null,null,66,Nao,20,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1230,Natalia Oliveira,93013.0130@email.com,21501,Sim,Sim,Sim,Mastercard,Connect,59,Sim,31,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1231,Carolina Pereira,93524.5244@email.com,140638,Nao,Sim,Sim,null,null,80,Sim,72,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1232,Ana Melo,ana.8735@email.com,130760,Sim,Nao,Sim,Mastercard,Gold,94,Sim,50,M,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1233,Simone Gomes,93878.8786@email.com,169281,Nao,Sim,Sim,null,null,26,Sim,58,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1234,Priscila Ribeiro,94433.4332@email.com,38531,Nao,Sim,Sim,null,null,46,Sim,56,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1235,Helena Ferreira,94463.4636@email.com,138914.5,Sim,Sim,Sim,VISA,Connect,52,Sim,56,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1236,Priscila Araujo,95108.1089@email.com,176656,Sim,Sim,Sim,VISA,Gold,129,Sim,74,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1237,Carlos Teixeira,carlos.3233@email.com,60540,Sim,Nao,Sim,VISA,Platinum,106,Sim,36,M,Funcionario Publico,15000,1237,20530000,20530-000,RJ,RIO DE JANEIRO,TIJUCA,RUA,CONDE DE BONFIM - DE 0715 A 0999 - LADO IMPAR,-19.952331989225442,-46.098094375066694,86a8aba47ffffff,88a8aba417fffff
1238,Carlos Santos,carlos.6113@email.com,113140,Sim,Sim,Sim,Mastercard,Gold,24,Sim,47,M,Aposentado,6000,1238,20530001,20530-001,RJ,RIO DE JANEIRO,TIJUCA,RUA,CONDE DE BONFIM - DE 1001 AO FIM - LADO IMPAR,-21.273674183482818,-47.123540538930264,86a81acb7ffffff,88a81acb3bfffff
1239,Leonardo Carvalho,95844.8440@email.com,48039,Sim,Sim,Sim,VISA,Infinite,26,Sim,28,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1240,Carolina Carvalho,95845.8459@email.com,115458,Sim,Sim,Nao,Mastercard,Platinum,33,Sim,29,M,Estudante,null,null,null,null,null,null,null,null,null,null,null,null,null
1241,Helena Souza,96169.1690@email.com,97391,Sim,Sim,Nao,Mastercard,DUX,44,Sim,79,M,Autonomo,9000,1241,20530005,20530-005,RJ,RIO DE JANEIRO,TIJUCA,RUA,JOAO AFONSO,-20.004202668073688,-52.21800514784742,86a8564afffffff,88a8564a97fffff
1242,Gabriela Ferreira,96934.9343@email.com,42088,Sim,Nao,Sim,Mastercard,Infinite,114,Sim,50,M,Estudante,8000,1242,20530006,20530-006,RJ,RIO DE JANEIRO,TIJUCA,RUA,TENENTE MARQUES DE SOUSA,-21.9936009115513,-48.431312214643846,86a818d2fffffff,88a818d2cdfffff
1243,Simone Santos,97121.1213@email.com,90398,Sim,Sim,Nao,VISA,Platinum,1,Sim,40,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1244,Fabio Teixeira,97290.2900@email.com,116360,Sim,Nao,Sim,VISA,Gold,35,Sim,19,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1245,Larissa Souza,97460.4609@email.com,107056,Sim,Sim,Sim,VISA,DUX,110,Sim,42,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1246,Thiago Ferreira,98049.0493@email.com,17468,Sim,Nao,Sim,Mastercard,Connect,70,Sim,77,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1247,Ana Martins,ana.1781@email.com,197500,Sim,Sim,Sim,VISA,Infinite,5,Sim,23,F,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1248,Simone Moreira,99944.9448@email.com,196693,Nao,Sim,Sim,null,null,133,Nao,18,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1249,Maria Araujo,10449.4493@email.com,1701,Sim,Nao,Sim,VISA,Gold,136,Nao,81,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1250,Fernando Lima,10698.6981@email.com,94547.5,Sim,Sim,Sim,Mastercard,Infinite,67,Sim,83,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1251,Fabio Araujo,11091.0911@email.com,179551.5,Nao,Nao,Sim,null,null,36,Nao,24,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1252,Beatriz Oliveira,11402.4022@email.com,16267,Nao,Sim,Sim,null,null,102,Sim,61,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1253,Camila Gomes,13012.0125@email.com,31845,Sim,Sim,Sim,VISA,Infinite,55,Sim,66,F,Funcionario Publico,null,null,null,null,null,null,null,null,null,null,null,null,null
1254,Marcos Ribeiro,13814.8141@email.com,135247,Sim,Sim,Sim,VISA,DUX,62,Nao,63,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
1255,Vanessa Moreira,14206.2066@email.com,174757.5,Sim,Sim,Sim,Mastercard,Connect,129,Nao,78,M,Prof Liberal,null,null,null,null,null,null,null,null,null,null,null,null,null
1256,Fernando Teixeira,14346.3463@email.com,197503,Sim,Sim,Sim,Mastercard,Platinum,143,Sim,23,M,Autonomo,null,null,null,null,null,null,null,null,null,null,null,null,null
1257,Vanessa Teixeira,14373.3735@email.com,49557,Sim,Nao,Sim,Mastercard,DUX,80,Sim,72,M,Estudante,17000,1257,20530150,20530-150,RJ,RIO DE JANEIRO,TIJUCA,RUA,GUAIMU,-24.901248390874848,-52.754935033814874,86a82c6e7ffffff,88a82c6e2dfffff
1258,Isabela Barbosa,14676.6767@email.com,85537,Nao,Sim,Nao,null,null,12,Sim,32,M,Aposentado,null,null,null,null,null,null,null,null,null,null,null,null,null
